beneficiary_id,age,annual_income,family_size,land_holding_ac,scheme_amount,claims_per_year,distance_km,bank_txn_count,duplicate_aadhaar,ghost_beneficiary,is_fraud,scheme_type,state,scheme_type_enc,state_enc,income_per_member,claim_to_income,suspicious_score,aadhaar_id,flag_high_income,flag_excess_claims,flag_invalid_age,flag_high_amount,flag_no_txn,flag_ghost,flag_dup_aadhaar,total_flags,risk_level
9793,116,486001.38240685017,2,13.74798323334586,38658.6869959799,11,1.350844723308391,1,1,0,1,PMAY,Maharashtra,2,3,162000.4608022834,0.07954423351698164,3,147027,0,1,1,1,1,0,1,5,HIGH RISK
9597,40,560262.6528925619,2,16.696599378772206,48293.25101331455,6,0.5019701995014296,1,0,1,1,Ration Card,Tamil Nadu,3,5,186754.21763085396,0.0861973657651774,1,207559,1,0,0,1,1,1,0,4,HIGH RISK
9612,29,604163.8840437545,2,17.901887350461042,50421.700476716615,13,0.38561129952487505,0,0,0,1,Scholarship,Maharashtra,4,3,201387.96134791817,0.08345685392907576,1,207568,1,1,0,1,1,0,0,4,HIGH RISK
9384,70,791556.1501215957,1,16.615521473616013,42602.82772614555,9,0.34590177492649476,1,1,1,1,Ration Card,UP,3,6,395778.07506079786,0.053821543674516845,3,145483,1,1,0,1,1,1,1,6,HIGH RISK
9838,16,676017.3003435892,2,17.539188615058553,44568.31815400181,9,1.6132081940275966,2,1,0,1,PMAY,Rajasthan,2,4,225339.10011452972,0.06592767996273145,2,137186,1,1,0,1,0,0,1,4,HIGH RISK
9712,98,534265.2832279047,2,22.077826660917964,55112.97063016359,17,0.3073491540147426,2,1,1,1,Scholarship,Gujarat,4,1,178088.4277426349,0.10315637044730702,3,180624,1,1,0,1,0,1,1,5,HIGH RISK
8988,101,1069788.6130647548,1,15.58883285018314,40703.60620486364,11,1.0528085575790322,0,1,1,1,Ration Card,Gujarat,3,1,534894.3065323774,0.03804823463209287,3,119562,1,1,1,1,1,1,1,7,HIGH RISK
9080,52,575953.405275454,1,23.20451685377186,33491.04975397629,15,0.15614983037469998,0,0,0,1,PM-KISAN,Rajasthan,1,4,287976.702637727,0.05814878651368066,1,207667,1,1,0,1,1,0,0,4,HIGH RISK
8885,78,597756.2307920319,1,15.399372325153324,27117.335864314366,16,1.850249321889307,0,1,0,1,Ration Card,Maharashtra,3,3,298878.1153960159,0.04536513231029215,2,102653,1,1,0,0,1,0,1,4,HIGH RISK
9345,117,709322.7471907879,2,24.397824236876303,56946.37152586773,6,1.8326884094678628,1,1,1,1,Scholarship,MP,4,2,236440.91573026264,0.08028262376862279,3,100720,1,0,1,1,1,1,1,6,HIGH RISK
9869,78,586866.9831537149,2,10.869735872902716,48211.69305303726,12,0.7178022359972671,1,1,1,1,MGNREGS,Bihar,0,0,195622.32771790496,0.08215083193660856,3,194221,1,1,0,1,1,1,1,6,HIGH RISK
8943,101,533056.4747426789,1,16.294665508393134,53664.83980153804,18,1.7281479045419619,0,1,0,1,PMAY,Bihar,2,0,266528.23737133946,0.10067364654710731,2,194164,1,1,1,1,1,0,1,6,HIGH RISK
9470,72,645969.6524638307,1,15.629106261482681,35209.31360737774,12,1.3691412690432303,0,1,0,1,Ration Card,Tamil Nadu,3,5,322984.82623191533,0.05450605762519403,2,160820,1,1,0,1,1,0,1,5,HIGH RISK
8977,43,575604.1554557106,2,11.257066861333792,45494.948205521905,17,0.11408901216532086,1,0,0,1,Scholarship,Maharashtra,4,3,191868.0518185702,0.07903846547292169,1,207734,1,1,0,1,1,0,0,4,HIGH RISK
9698,82,565093.2066911915,2,19.809520894834566,49305.64466966194,13,1.3414294780883111,0,0,0,1,MGNREGS,Maharashtra,0,3,188364.4022303972,0.0872520795397326,1,207740,1,1,0,1,1,0,0,4,HIGH RISK
9408,39,300000.0,1,18.12626627803339,41093.577233061136,12,0.5875698946332857,0,1,1,1,PMAY,Tamil Nadu,2,5,150000.0,0.13697813418308985,3,135651,0,1,0,1,1,1,1,5,HIGH RISK
9995,86,593866.909342588,2,19.976079976920904,46773.82989735587,15,0.784703394041937,1,1,0,1,PMAY,MP,2,2,197955.63644752934,0.07876133591581756,2,160783,1,1,0,1,1,0,1,5,HIGH RISK
9220,4,1100117.5816246942,1,27.256903246431765,55355.2476474204,6,0.018074716678400993,0,1,1,1,PMAY,Gujarat,2,1,550058.7908123471,0.05031752810289761,3,153404,1,0,1,1,1,1,1,6,HIGH RISK
9877,103,472286.9609360383,2,12.04237418203097,45570.55262837991,17,0.3989168449993037,0,0,0,1,MGNREGS,Rajasthan,0,4,157428.98697867943,0.09648891438617786,1,207784,0,1,1,1,1,0,0,4,HIGH RISK
9561,55,907908.1532232456,2,16.098496259471244,44209.98293761137,17,1.8041664350973203,2,1,1,1,Scholarship,Rajasthan,4,4,302636.0510744152,0.048694280458190936,3,129451,1,1,0,1,0,1,1,5,HIGH RISK
9885,46,411386.9019688933,2,14.193025776914062,39161.53535962878,7,0.001902918239937268,1,1,1,1,PMAY,Bihar,2,0,137128.96732296442,0.09519369717048691,3,180668,0,1,0,1,1,1,1,5,HIGH RISK
9673,107,569709.6917336015,1,14.13753773324093,55858.72379169496,12,1.392037288188801,2,1,1,1,Scholarship,Rajasthan,4,4,284854.84586680075,0.09804752587970506,3,123714,1,1,1,1,0,1,1,6,HIGH RISK
8881,86,734585.7611268688,1,13.053962449042201,43449.40258551203,18,0.9577349484031492,1,1,0,1,Scholarship,MP,4,2,367292.8805634344,0.059148088265108256,2,145270,1,1,0,1,1,0,1,5,HIGH RISK
9244,11,386702.63892344723,1,12.411845609092964,47366.3533172881,14,0.24210589017408246,1,1,1,1,Ration Card,Maharashtra,3,3,193351.31946172361,0.1224874776176204,3,154344,0,1,0,1,1,1,1,5,HIGH RISK
9569,49,481672.9159383598,1,19.1374523335346,37500.72033723444,9,0.3085916770928554,0,1,1,1,Ration Card,MP,3,2,240836.4579691799,0.07785499504198487,3,175830,0,1,0,1,1,1,1,5,HIGH RISK
9668,107,727341.8650381586,2,12.843215841129599,58807.15245953319,15,0.23926006712128634,1,0,1,1,Scholarship,MP,4,2,242447.28834605287,0.08085203730767056,2,207844,1,1,1,1,1,1,0,6,HIGH RISK
9984,28,692459.6520318511,1,18.01504028244529,52594.022994467785,9,0.2749299025064804,1,0,1,1,PMAY,MP,2,2,346229.82601592556,0.07595236327168034,2,207852,1,1,0,1,1,1,0,5,HIGH RISK
9585,48,300000.0,2,12.895375778034353,40478.47442313788,8,0.08795141264470141,1,0,1,1,PM-KISAN,Bihar,1,0,100000.0,0.13492779831779853,2,207859,0,1,0,1,1,1,0,4,HIGH RISK
8873,92,829904.2876609063,2,8.341845831631172,28026.13261055361,17,1.7477083014566743,0,1,1,1,PMAY,Maharashtra,2,3,276634.76255363546,0.0337702784007383,3,114382,1,1,0,0,1,1,1,5,HIGH RISK
8907,100,740760.6309258156,1,21.383576566315543,30346.979545089183,19,1.4106949883848765,2,1,1,1,Ration Card,Maharashtra,3,3,370380.3154629078,0.040967267037253334,3,177116,1,1,0,1,0,1,1,5,HIGH RISK
9812,54,897212.4805914026,2,16.46988789766381,48174.79695659338,19,0.3537646099901728,1,1,1,1,PM-KISAN,MP,1,2,299070.8268638009,0.05369379528809434,3,174713,1,1,0,1,1,1,1,6,HIGH RISK
9950,33,782789.1792271956,1,18.77419150083142,31486.53683302076,16,1.745881000296076,0,0,1,1,PMAY,Bihar,2,0,391394.5896135978,0.04022346941565572,2,207884,1,1,0,1,1,1,0,5,HIGH RISK
9572,116,706846.0463850856,1,26.703263357146483,38389.359031951404,10,0.5966273222626004,2,1,0,1,Scholarship,Tamil Nadu,4,5,353423.0231925428,0.054310701626723835,3,151458,1,1,1,1,0,0,1,5,HIGH RISK
9296,119,576426.4850930772,1,21.18864168123138,44600.06698967461,16,0.8899816652092312,1,1,0,1,PMAY,Rajasthan,2,4,288213.2425465386,0.07737324840170126,3,193030,1,1,1,1,1,0,1,6,HIGH RISK
9077,13,793938.4912414263,2,7.742622567640129,57491.73899973973,18,1.5657148063312953,0,0,1,1,PM-KISAN,Bihar,1,0,264646.1637471421,0.07241325017079578,2,207895,1,1,0,1,1,1,0,5,HIGH RISK
9453,28,368361.2901760916,1,15.651085347712574,46836.55663680285,9,0.7098542751751575,0,1,0,1,PMAY,UP,2,6,184180.6450880458,0.12714807646139115,2,181425,0,1,0,1,1,0,1,4,HIGH RISK
9314,38,449911.88082414155,2,12.50355141993216,42834.95374387517,5,1.9076821282650243,1,1,1,1,PM-KISAN,Bihar,1,0,149970.62694138053,0.09520721804054809,2,123202,0,0,0,1,1,1,1,4,HIGH RISK
9749,72,855286.2350959491,1,24.02334174666953,43246.59239642985,17,0.4323119388221661,1,1,1,1,Scholarship,Bihar,4,0,427643.1175479746,0.05056382303142674,3,156613,1,1,0,1,1,1,1,6,HIGH RISK
9262,3,860622.5599985686,1,11.681725074892707,55743.724986508656,15,0.43108191200486146,0,1,0,1,Scholarship,Maharashtra,4,3,430311.2799992843,0.06477132114138424,3,181777,1,1,1,1,1,0,1,6,HIGH RISK
9434,23,500099.5382299071,1,10.407238037344689,42456.56426496867,18,1.754019041207712,0,1,0,1,MGNREGS,MP,0,2,250049.76911495355,0.08489605793115636,2,121266,1,1,0,1,1,0,1,5,HIGH RISK
9778,73,691078.5605163233,1,10.456400264926469,59545.38548149155,11,1.0285379809215354,1,1,0,1,Ration Card,Maharashtra,3,3,345539.28025816166,0.0861628514045527,2,124150,1,1,0,1,1,0,1,5,HIGH RISK
9479,118,460955.3834739228,2,15.348724468073943,43007.58963754822,6,0.058240667339853,0,1,0,1,PM-KISAN,Gujarat,1,1,153651.7944913076,0.09330077894448173,2,129553,0,0,1,1,1,0,1,4,HIGH RISK
9072,106,482304.8952544407,2,27.994848533306804,45279.45286154803,7,0.6093696646275648,2,1,1,1,PM-KISAN,Tamil Nadu,1,5,160768.2984181469,0.09388119305002654,3,167948,0,1,1,1,0,1,1,5,HIGH RISK
9079,20,596500.3310506569,1,8.932091267747033,43811.67852739348,8,1.53551690214434,2,1,1,1,PM-KISAN,MP,1,2,298250.1655253284,0.07344774646223354,3,168335,1,1,0,1,0,1,1,5,HIGH RISK
9941,50,820270.9006220934,2,10.69011388344445,41536.4792329758,9,1.9580497353063873,2,0,1,1,Ration Card,Maharashtra,3,3,273423.6335406978,0.05063745229048389,2,207988,1,1,0,1,0,1,0,4,HIGH RISK
8853,79,515896.7960975672,2,14.519503800566293,52791.86384199398,14,1.0202517528044963,2,1,1,1,MGNREGS,MP,0,2,171965.59869918905,0.10233008212349472,3,122504,1,1,0,1,0,1,1,5,HIGH RISK
8900,33,617473.151088583,1,14.969094830000726,42683.79370078158,9,0.36378240726478484,2,1,1,1,MGNREGS,Rajasthan,0,4,308736.5755442915,0.06912644622537105,3,145099,1,1,0,1,0,1,1,5,HIGH RISK
9049,28,520811.2773479419,2,7.227872663806144,40111.589833766804,17,1.3360086380249794,0,1,0,1,Ration Card,Tamil Nadu,3,5,173603.75911598062,0.0770173660997804,2,180939,1,1,0,1,1,0,1,5,HIGH RISK
9058,44,590233.1253484568,2,17.136858148722933,32772.24762718358,14,1.6851979698346438,0,1,0,1,MGNREGS,Bihar,0,0,196744.37511615225,0.05552414918035417,2,101462,1,1,0,1,1,0,1,5,HIGH RISK
8841,55,801835.9460935269,1,9.298256179115487,38640.108268685944,8,0.8871359571047195,2,1,0,1,PMAY,Rajasthan,2,4,400917.97304676345,0.04818948348156925,2,177354,1,1,0,1,0,0,1,4,HIGH RISK
9980,24,1037416.6272185317,1,16.626455558100368,51526.85004697708,18,1.463292298592033,2,1,1,1,PM-KISAN,Tamil Nadu,1,5,518708.31360926584,0.04966837722347951,3,172661,1,1,0,1,0,1,1,5,HIGH RISK
8862,93,487021.1180951349,1,17.828030181015023,56380.94096055675,18,0.02479535813426592,1,1,1,1,MGNREGS,Bihar,0,0,243510.55904756745,0.11576669491126335,3,102493,0,1,0,1,1,1,1,5,HIGH RISK
9302,28,500576.19569095614,2,16.437940995037906,25901.50508842174,17,0.8260429928843134,0,1,1,1,Scholarship,Gujarat,4,1,166858.73189698538,0.05174327818243779,3,190403,1,1,0,0,1,1,1,5,HIGH RISK
9009,107,724456.060181833,1,18.800841210154825,48737.65831564278,6,0.17353998586241626,1,1,1,1,PM-KISAN,MP,1,2,362228.0300909165,0.06727473717132387,2,141466,1,0,1,1,1,1,1,6,HIGH RISK
9417,25,939086.7955527105,2,16.11243594811269,35501.72057066794,8,0.5083572065828477,0,0,1,1,Ration Card,MP,3,2,313028.9318509035,0.03780447444721929,2,208104,1,1,0,1,1,1,0,5,HIGH RISK
9934,119,851779.5603168624,1,16.56118393003813,47998.90334640683,10,1.9546422993075436,1,1,1,1,MGNREGS,Tamil Nadu,0,5,425889.7801584312,0.05635125475104907,4,144176,1,1,1,1,1,1,1,7,HIGH RISK
9534,9,895491.667241266,2,8.838015447518524,31074.33637642159,9,0.9363943201054341,2,1,0,1,Scholarship,Maharashtra,4,3,298497.2224137553,0.03470082727997309,2,179757,1,1,0,1,0,0,1,4,HIGH RISK
9867,33,661580.5319430708,2,5.105334599858823,38545.80542361464,18,0.2647780510951818,0,1,1,1,Scholarship,Bihar,4,0,220526.84398102362,0.0582631218716237,3,156949,1,1,0,1,1,1,1,6,HIGH RISK
8995,70,495316.108425851,1,13.545119477999375,45745.77839355089,18,1.0688198528143273,1,0,1,1,PM-KISAN,Maharashtra,1,3,247658.0542129255,0.09235654818977253,2,208134,0,1,0,1,1,1,0,4,HIGH RISK
9865,39,505966.53143351997,2,9.689271081077836,42717.98671762754,12,0.6497704330918612,0,1,0,1,MGNREGS,MP,0,2,168655.51047784,0.08442831617396053,2,164961,1,1,0,1,1,0,1,5,HIGH RISK
9946,108,545260.2169473785,1,14.129552355607354,50111.41883035851,9,1.1506602672516044,0,1,1,1,Ration Card,Rajasthan,3,4,272630.10847368924,0.09190350839714062,3,118402,1,1,1,1,1,1,1,7,HIGH RISK
9454,46,374543.4085230679,2,15.513715382758274,49726.9823336321,18,0.3986274371191645,0,1,0,1,Ration Card,Gujarat,3,1,124847.80284102263,0.13276658575606384,2,148417,0,1,0,1,1,0,1,4,HIGH RISK
9603,55,536632.06124506,1,24.336213471392504,37122.06976814168,9,0.3084481238642769,0,0,1,1,Scholarship,Bihar,4,0,268316.03062253,0.06917589028527901,2,208186,1,1,0,1,1,1,0,5,HIGH RISK
9614,108,759414.5943795864,2,5.0,34020.51612761197,15,1.7034693130385241,0,1,1,1,PMAY,Rajasthan,2,4,253138.1981265288,0.04479828486456804,3,154563,1,1,1,1,1,1,1,7,HIGH RISK
9267,45,599457.0968251867,1,21.829974803179493,44482.41717026098,12,0.2527152178431238,1,1,0,1,Ration Card,Rajasthan,3,4,299728.5484125934,0.07420438126675749,2,176540,1,1,0,1,1,0,1,5,HIGH RISK
9816,59,536516.9070982309,1,16.75123388070321,64332.74000729987,10,1.5123428079237573,1,1,1,1,Scholarship,Rajasthan,4,4,268258.45354911545,0.11990790830308896,3,189362,1,1,0,1,1,1,1,6,HIGH RISK
9985,109,533715.9086789135,2,16.147554806813012,55926.45124734637,12,0.05831803268500879,0,0,1,1,MGNREGS,Maharashtra,0,3,177905.30289297117,0.10478673307499047,2,208212,1,1,1,1,1,1,0,6,HIGH RISK
8979,46,806395.0756160181,1,13.092495953315542,55234.58637480924,8,1.1499430123279186,0,1,0,1,PMAY,Rajasthan,2,4,403197.5378080091,0.06849560413921249,2,140974,1,1,0,1,1,0,1,5,HIGH RISK
9192,17,930494.7585508504,1,9.523533667994787,56094.53451297876,16,0.9234748101379873,1,1,1,1,MGNREGS,Gujarat,0,1,465247.3792754252,0.060284567659222986,3,172743,1,1,0,1,1,1,1,6,HIGH RISK
9989,115,420662.97119174676,1,18.388229179115132,51326.44991935601,19,1.5377098615193967,2,1,1,1,PMAY,UP,2,6,210331.48559587338,0.12201294485464842,4,155701,0,1,1,1,0,1,1,5,HIGH RISK
9576,60,362970.0654082268,1,16.168599406157846,43263.32028518496,19,1.371413523425151,2,1,1,1,Ration Card,Maharashtra,3,3,181485.0327041134,0.11919220127512782,3,143114,0,1,0,1,0,1,1,4,HIGH RISK
9146,54,514357.99090231524,1,17.633362758045546,64511.448120364716,16,1.3506939105629805,2,0,1,1,Scholarship,Bihar,4,0,257178.99545115762,0.12542105661883227,2,208261,1,1,0,1,0,1,0,4,HIGH RISK
9381,118,433927.33740619814,2,17.097966588515042,46523.62443505873,14,0.14509437621881172,1,0,0,1,PMAY,Tamil Nadu,2,5,144642.44580206604,0.10721499479188933,2,208277,0,1,1,1,1,0,0,4,HIGH RISK
9127,103,738645.2636529475,2,8.899746232187956,46082.58625468667,16,0.2527824087209287,2,0,0,1,Scholarship,Rajasthan,4,4,246215.08788431584,0.06238789596902171,1,208281,1,1,1,1,0,0,0,4,HIGH RISK
9753,115,597759.8128402324,1,15.619238930137476,42042.86843919125,19,1.6786096875497707,2,1,1,1,PM-KISAN,UP,1,6,298879.9064201162,0.07033393212818106,4,198437,1,1,1,1,0,1,1,6,HIGH RISK
9540,106,300000.0,2,15.31046298902074,57435.743280020484,14,0.255193083284615,1,0,0,1,PMAY,Gujarat,2,1,100000.0,0.19145183942727018,1,208287,0,1,1,1,1,0,0,4,HIGH RISK
9033,115,685512.9716748114,1,5.0,32093.583040999805,11,0.6407651114429667,2,1,0,1,MGNREGS,Tamil Nadu,0,5,342756.4858374057,0.04681681828101981,3,144123,1,1,1,1,0,0,1,5,HIGH RISK
9748,42,755914.52307429,1,7.953013336487633,24098.937590714275,9,0.5556026768693945,1,1,0,1,Scholarship,MP,4,2,377957.261537145,0.03188046396071413,2,127962,1,1,0,0,1,0,1,4,HIGH RISK
9099,85,549770.4969631484,1,12.78237711434601,44091.55920475543,9,0.9441306276796091,0,0,1,1,PMAY,Rajasthan,2,4,274885.2484815742,0.0801997910919542,2,208320,1,1,0,1,1,1,0,5,HIGH RISK
9853,30,736714.5379126454,2,17.126438295387786,51225.32663477355,16,0.4896359890961415,0,1,1,1,MGNREGS,Tamil Nadu,0,5,245571.51263754847,0.06953202966223782,3,194317,1,1,0,1,1,1,1,6,HIGH RISK
9398,15,390472.06127013185,2,12.176276145094148,58449.12312111688,16,0.7813522124601393,0,1,0,1,PM-KISAN,Rajasthan,1,4,130157.35375671061,0.14968797829738473,2,172196,0,1,0,1,1,0,1,4,HIGH RISK
9640,82,713238.2065909705,2,5.684515142740231,41352.434735737435,9,1.661516923605398,1,1,1,1,Scholarship,Maharashtra,4,3,237746.06886365684,0.05797835334009098,3,132572,1,1,0,1,1,1,1,6,HIGH RISK
8894,15,697672.1432749456,1,13.44590761237339,33722.68828546664,18,0.1548638868140637,2,1,0,1,PMAY,UP,2,6,348836.0716374728,0.04833594156594457,2,122563,1,1,0,1,0,0,1,4,HIGH RISK
9632,85,548814.4389390877,1,24.171617731816564,41430.58096730059,16,1.9289024078041919,0,1,1,1,Ration Card,UP,3,6,274407.21946954384,0.07549091739727629,3,182169,1,1,0,1,1,1,1,6,HIGH RISK
9022,94,578548.5969791906,1,20.139336128733316,45536.93871705826,7,1.431060784000072,2,1,1,1,PM-KISAN,Tamil Nadu,1,5,289274.2984895953,0.07870878997206551,3,165400,1,1,0,1,0,1,1,5,HIGH RISK
9237,40,725058.4195969556,1,17.130102534478667,40828.64381627533,18,1.7131699031062206,2,1,0,1,PMAY,UP,2,6,362529.2097984778,0.056310755660509956,2,144723,1,1,0,1,0,0,1,4,HIGH RISK
9071,20,398898.54562788724,1,27.90200505574532,46748.52420151759,17,0.0767528047952366,1,1,0,1,PM-KISAN,Tamil Nadu,1,5,199449.27281394362,0.11719372637522849,2,115016,0,1,0,1,1,0,1,4,HIGH RISK
9173,47,629062.2631775548,1,10.048802004928351,42757.663282164685,16,0.5728444209139938,0,1,0,1,PM-KISAN,Rajasthan,1,4,314531.1315887774,0.06797037084344285,2,191527,1,1,0,1,1,0,1,5,HIGH RISK
9602,64,490117.608163045,2,14.638382245662012,53510.5403760528,18,0.8303470502987136,2,1,1,1,MGNREGS,Maharashtra,0,3,163372.53605434834,0.10917875690663789,3,102306,0,1,0,1,0,1,1,4,HIGH RISK
9971,104,639780.8475621091,1,27.386502192297296,39737.4425828995,7,1.2405498887947464,2,1,0,1,Ration Card,Bihar,3,0,319890.42378105456,0.062110925363573787,2,106953,1,1,1,1,0,0,1,5,HIGH RISK
8803,84,863705.458161927,2,11.231184493523163,44985.73008005373,18,0.2872473528125934,2,1,1,1,PM-KISAN,UP,1,6,287901.81938730896,0.052084512805182524,3,104302,1,1,0,1,0,1,1,5,HIGH RISK
8985,4,687169.9345364881,1,13.749608446893513,54530.528686620535,17,0.4366088845314555,1,1,1,1,PMAY,Maharashtra,2,3,343584.9672682441,0.07935511522093491,4,107926,1,1,1,1,1,1,1,7,HIGH RISK
9312,77,608699.884340415,2,12.611285743060048,63739.122108848765,5,1.2016480036162873,1,1,1,1,PM-KISAN,MP,1,2,202899.961446805,0.10471337195101356,2,149473,1,0,0,1,1,1,1,5,HIGH RISK
9756,24,730773.525716197,1,22.66068339995749,39149.21495240162,7,1.1355532906397041,1,0,1,1,PMAY,MP,2,2,365386.7628580985,0.0535722217657127,2,208460,1,1,0,1,1,1,0,5,HIGH RISK
9741,65,421831.57833689736,1,16.667285568220656,53026.861812069044,15,1.3852919432006223,0,1,0,1,PM-KISAN,Tamil Nadu,1,5,210915.78916844868,0.12570594244079233,2,159464,0,1,0,1,1,0,1,4,HIGH RISK
9940,10,478810.6027947395,1,5.0,51200.986216010904,16,0.7622697649958681,0,1,1,1,PM-KISAN,Bihar,1,0,239405.30139736974,0.10693347011049797,3,101822,0,1,0,1,1,1,1,5,HIGH RISK
9271,33,695165.1059716315,1,14.585835928734925,31102.77632249368,16,1.8445375197563814,2,0,1,1,Scholarship,Rajasthan,4,4,347582.55298581574,0.044741502865738005,2,208509,1,1,0,1,0,1,0,4,HIGH RISK
9679,114,670737.3378353998,1,16.631671118392138,50352.37746042524,17,1.1439286807984426,1,0,1,1,PM-KISAN,Gujarat,1,1,335368.6689176999,0.07507007519940181,3,208510,1,1,1,1,1,1,0,6,HIGH RISK
9813,100,922689.5687807619,1,27.52717667274763,41758.43838140953,13,1.55488186690469,1,1,0,1,Scholarship,UP,4,6,461344.78439038096,0.04525725069086692,2,169675,1,1,0,1,1,0,1,5,HIGH RISK
8818,70,660897.6444240938,1,8.311020484261004,40687.32466380886,12,1.4966047048018494,0,1,0,1,Ration Card,Maharashtra,3,3,330448.8222120469,0.06156363764259759,2,158027,1,1,0,1,1,0,1,5,HIGH RISK
9912,7,328034.1238326298,2,17.255547929769474,31685.103411103817,11,1.8572385938286173,0,1,0,1,Ration Card,Bihar,3,0,109344.70794420993,0.09659058164536734,2,102504,0,1,0,1,1,0,1,4,HIGH RISK
9987,20,701349.9031133561,2,6.19157702580509,43666.12389157835,9,0.39393843648532734,0,0,0,1,PM-KISAN,MP,1,2,233783.30103778536,0.06226002375949147,1,208544,1,1,0,1,1,0,0,4,HIGH RISK
9034,35,713373.1519769934,2,13.659368906927343,35580.76945348542,11,1.0095028652783258,1,1,0,1,Ration Card,Tamil Nadu,3,5,237791.05065899782,0.04987672927997105,2,189774,1,1,0,1,1,0,1,5,HIGH RISK
9952,16,581131.44292852,2,11.48065822010809,47403.83896472399,13,0.4636278358656165,0,0,0,1,Ration Card,Tamil Nadu,3,5,193710.48097617333,0.08157148949702454,1,208548,1,1,0,1,1,0,0,4,HIGH RISK
8960,30,551439.5811595899,1,8.595115764965916,33332.931104154675,14,0.9555033109197375,1,1,0,1,Ration Card,UP,3,6,275719.79057979496,0.06044700416146548,2,144261,1,1,0,1,1,0,1,5,HIGH RISK
9046,29,380420.64213128324,1,17.971380118345316,52112.991368813455,18,1.2541600621382099,1,1,1,1,PMAY,Maharashtra,2,3,190210.32106564162,0.13698745180966676,3,189664,0,1,0,1,1,1,1,5,HIGH RISK
9759,116,692402.1936024835,1,14.3137728950429,39337.57015360394,8,0.7924887756010981,0,1,1,1,PM-KISAN,Maharashtra,1,3,346201.09680124174,0.056813097508888855,4,140393,1,1,1,1,1,1,1,7,HIGH RISK
9998,29,502894.96722187434,2,11.67168443015741,46207.67849558399,18,0.8040232067315958,2,0,1,1,Ration Card,Tamil Nadu,3,5,167631.6557406248,0.09188317566125455,2,208573,1,1,0,1,0,1,0,4,HIGH RISK
9623,57,517076.75884990854,2,15.123389942094226,55496.77066206696,15,1.4685703254453009,1,0,0,1,Scholarship,Gujarat,4,1,172358.91961663618,0.10732770789736469,1,208592,1,1,0,1,1,0,0,4,HIGH RISK
9474,48,531741.0936340393,2,14.846471537030215,38509.80270943735,9,0.6650379819747387,2,0,1,1,PM-KISAN,Gujarat,1,1,177247.03121134642,0.07242195637786189,2,208598,1,1,0,1,0,1,0,4,HIGH RISK
9266,78,531435.0246249073,2,9.02176198902749,39061.49096082095,9,0.427278530879174,0,1,1,1,Ration Card,Maharashtra,3,3,177145.00820830243,0.07350177472140872,3,168583,1,1,0,1,1,1,1,6,HIGH RISK
8817,104,762780.6067788908,2,14.109501574767608,35645.321649367,16,0.8830626083866775,1,1,0,1,Scholarship,UP,4,6,254260.20225963028,0.046730704218068,2,177902,1,1,1,1,1,0,1,6,HIGH RISK
9223,41,595258.4604870792,2,5.908318004755355,38267.43035063485,14,1.6200186799162009,0,1,1,1,Ration Card,Gujarat,3,1,198419.4868290264,0.06428697549690685,3,187092,1,1,0,1,1,1,1,6,HIGH RISK
9200,116,510864.6142775588,1,22.475790067227557,57209.612389813075,13,0.7766787831655273,1,1,1,1,Scholarship,Maharashtra,4,3,255432.3071387794,0.11198563925801919,4,155237,1,1,1,1,1,1,1,7,HIGH RISK
8926,80,539449.8008604582,2,17.084615961254755,43099.30825114651,15,0.262714311343881,0,1,1,1,PMAY,Maharashtra,2,3,179816.6002868194,0.07989478963123307,3,101625,1,1,0,1,1,1,1,6,HIGH RISK
9307,35,578135.894322037,2,13.623522821843284,33924.24266652204,13,1.157498903104448,1,1,1,1,Scholarship,UP,4,6,192711.96477401233,0.05867856384828015,3,161053,1,1,0,1,1,1,1,6,HIGH RISK
9731,119,869396.5115728247,1,17.538564257243706,51707.973755060935,14,1.9672871674824344,2,1,0,1,PM-KISAN,Bihar,1,0,434698.25578641234,0.05947564039091414,3,178806,1,1,1,1,0,0,1,5,HIGH RISK
9380,30,438151.99051529216,1,14.197769546881563,39500.23646371247,13,0.29769596753968863,1,1,1,1,Scholarship,Bihar,4,0,219075.99525764608,0.09015169887864512,3,138679,0,1,0,1,1,1,1,5,HIGH RISK
9153,2,487407.9408000631,1,12.246790474481555,34997.01937845256,9,1.0372115524523093,2,0,1,1,PM-KISAN,Tamil Nadu,1,5,243703.97040003154,0.07180216949037968,3,208719,0,1,1,1,0,1,0,4,HIGH RISK
8901,52,611466.0635547873,2,15.828175733340805,50099.25882292722,17,1.2822638871681384,1,1,0,1,PMAY,Maharashtra,2,3,203822.0211849291,0.08193288209453711,2,106041,1,1,0,1,1,0,1,5,HIGH RISK
9128,103,612441.7139073585,2,13.773553491973349,26838.046861315423,14,1.107021803356146,0,0,1,1,MGNREGS,Tamil Nadu,0,5,204147.23796911948,0.04382131789941597,2,208731,1,1,1,0,1,1,0,5,HIGH RISK
9665,107,891530.4159368807,2,10.17895270982083,60801.66025725855,14,1.631914712713467,2,1,0,1,PM-KISAN,Maharashtra,1,3,297176.8053122936,0.06819912251029775,2,188811,1,1,1,1,0,0,1,5,HIGH RISK
9119,11,373022.10699486686,2,15.506324336461054,62565.68858660915,17,0.23561028575307508,0,1,1,1,PMAY,UP,2,6,124340.70233162229,0.16772604005861252,3,142019,0,1,0,1,1,1,1,5,HIGH RISK
